pcoord_0	pcoord_1	1_75_39_c2	M1E175_M1T148	M1E175_M2W184	M1M2_COM	M1M2_L46	M1_E175_chi1	M1_E175_chi2	M1_E175_chi3	M1_E175_phi	M1_E175_psi	M2E175_M1W184	M2E175_M2T148	M2_E175_chi1	M2_E175_chi2	M2_E175_chi3	M2_E175_phi	M2_E175_psi	angle_3pt	com_dist	inter_nc	inter_nnc	intra_nc	intra_nnc	m1_sasa_mdt	m2_sasa_mdt	min_dist	rms_184_185	rms_bb_nmr	rms_bb_xtal	rms_dimer_int_nmr	rms_dimer_int_xtal	rms_h9m1_nmr	rms_h9m1_xtal	rms_h9m2_nmr	rms_h9m2_xtal	rms_heavy_nmr	rms_heavy_xtal	rms_key_int_nmr	rms_key_int_xtal	rms_m1_nmr	rms_m1_xtal	rms_m2_nmr	rms_m2_xtal	rog	rog_cut	secondary_struct	total_sasa	total_sasa_mdt	label
0.1800994873046875	0.034400105476379395	2.3204002380371094	0.35179996490478516	0.23839998245239258	0.10460090637207031	0.6295995712280273	11.629791259765625	11.954696655273438	4.302825927734375	11.177597045898438	14.806488037109375	0.37089967727661133	0.2452998161315918	339.13629150390625	15.240798950195312	65.26699829101562	13.949295043945312	13.815399169921875	0.419097900390625	0.1801013946533203	8.0	20.0	6.0	16.0	6.40771484375	90.06103515625	0.034400105476379395	0.7608000040054321	0.14170002937316895	0.2350001335144043	0.11779999732971191	0.010599613189697266	0.24720001220703125	0.13540029525756836	0.1959998607635498	0.018799781799316406	0.11249995231628418	0.211700439453125	0.08600002527236938	0.27029991149902344	0.3603997230529785	0.314300537109375	1.143399715423584	1.0801000595092773	0.02339935302734375	0.00839996337890625	1.0	11.3125	92.3984375	0.0
0.24309921264648438	0.07289993762969971	3.3737945556640625	0.3066997528076172	1.1503000259399414	0.27249908447265625	0.46379947662353516	14.568603515625	12.63580322265625	2.687896728515625	6.056297302246094	14.27349853515625	0.2369999885559082	0.24880003929138184	15.660499572753906	15.568801879882812	23.671493530273438	21.43280029296875	28.977386474609375	2.8730010986328125	0.24309921264648438	4.0	14.0	42.0	82.0	111.9892578125	93.22412109375	0.07289993762969971	0.8115999698638916	0.32499992847442627	0.3994002342224121	0.1602001190185547	0.12659978866577148	0.3629000186920166	0.515899658203125	0.3315000534057617	0.34040021896362305	0.29200005531311035	0.4099998474121094	0.11669999361038208	0.01399993896484375	0.7453999519348145	0.8935995101928711	0.477100133895874	0.8840999603271484	0.15779876708984375	0.029598236083984375	0.0	237.056640625	199.248046875	0.0
0.4535999298095703	0.3103001117706299	1.2953033447265625	0.08299970626831055	0.379000186920166	0.4399986267089844	0.5894002914428711	1.0889053344726562	3.2686004638671875	47.72160339355469	3.9545974731445312	14.2135009765625	0.7311000823974609	0.45089995861053467	4.5885009765625	10.969001770019531	20.911590576171875	6.491706848144531	37.1033935546875	2.7086029052734375	0.4535999298095703	10.0	31.0	79.0	17.0	78.5107421875	58.5419921875	0.3103001117706299	0.7243000268936157	0.021500110626220703	0.08610010147094727	0.06010007858276367	0.16749954223632812	0.5125999450683594	0.24020004272460938	0.11549949645996094	0.38069915771484375	0.0288999080657959	0.10199975967407227	0.004700005054473877	0.1147000789642334	0.7116994857788086	0.4607992172241211	0.5396003723144531	0.5739002227783203	0.27429962158203125	0.2115001678466797	0.0	152.267578125	23.3798828125	0.0
0.11890029907226562	0.180899977684021	0.5635032653808594	0.3218998908996582	0.0727996826171875	0.13869857788085938	0.23379993438720703	5.857208251953125	6.667999267578125	42.14160919189453	8.638999938964844	10.279296875	0.7852001190185547	0.11899995803833008	11.599502563476562	2.3131942749023438	33.02030944824219	7.742195129394531	20.041595458984375	0.373199462890625	0.11889839172363281	2.0	30.0	4.0	6.0	148.9521484375	64.0078125	0.180899977684021	0.6396999955177307	0.1493997573852539	0.2595996856689453	0.022700071334838867	0.006999969482421875	0.0019001960754394531	0.18710041046142578	0.1565999984741211	0.25099992752075195	0.10010004043579102	0.23460006713867188	0.06490004062652588	0.08340001106262207	0.07539987564086914	0.5758991241455078	0.5703001022338867	0.8607997894287109	0.09959983825683594	0.04740142822265625	0.0	24.384765625	80.3701171875	0.0
0.4396991729736328	0.044700026512145996	6.854198455810547	0.7124004364013672	1.6300997734069824	0.4290008544921875	0.05380058288574219	3.2657012939453125	0.9518928527832031	21.732208251953125	18.277603149414062	7.068115234375	1.5169000625610352	0.21589994430541992	4.491798400878906	6.509502410888672	12.57330322265625	6.305999755859375	19.560302734375	3.3431015014648438	0.4396991729736328	12.0	32.0	49.0	30.0	358.3828125	218.3603515625	0.044700026512145996	0.9519000053405762	0.027900218963623047	0.2087998390197754	0.1652998924255371	0.2536001205444336	0.013099908828735352	0.27570009231567383	0.25789976119995117	0.24389982223510742	0.06739997863769531	0.1437997817993164	0.010600030422210693	0.05760002136230469	1.0352997779846191	0.1463003158569336	0.9732003211975098	0.14330005645751953	0.04270172119140625	0.16680145263671875	0.0	300.8310546875	510.466796875	0.0
0.2649993896484375	0.08809995651245117	0.6165008544921875	0.3804001808166504	0.7969999313354492	0.3069000244140625	0.166900634765625	4.350196838378906	7.193702697753906	66.59140014648438	25.80389404296875	10.173492431640625	0.7172999382019043	0.22029995918273926	1.548492431640625	12.974197387695312	1.2082061767578125	12.702796936035156	14.661407470703125	0.6367950439453125	0.2650012969970703	3.0	6.0	65.0	40.0	211.91650390625	31.26416015625	0.08809995651245117	0.6651999950408936	0.134199857711792	0.21129989624023438	0.07039999961853027	0.13140010833740234	0.2555999755859375	0.32140016555786133	0.4794001579284668	0.30369997024536133	0.08179998397827148	0.1557002067565918	0.016700029373168945	0.15619993209838867	0.0456995964050293	0.2578001022338867	0.8926000595092773	0.9668998718261719	0.06410026550292969	0.09900093078613281	7.0	6.3623046875	1919.73046875	0.0
0.7103996276855469	0.15369999408721924	6.251007080078125	0.43470048904418945	1.0910000801086426	0.7254009246826172	1.056300163269043	6.52960205078125	15.64639663696289	29.444107055664062	23.526901245117188	12.762115478515625	1.6754999160766602	0.3977999687194824	12.941993713378906	6.752498626708984	23.83880615234375	5.292396545410156	26.401092529296875	1.45660400390625	0.7103996276855469	10.0	16.0	31.0	64.0	150.802734375	68.5830078125	0.15369999408721924	1.2653000354766846	0.3766000270843506	0.4163999557495117	0.006000041961669922	0.06180000305175781	0.014500141143798828	0.38299989700317383	0.862299919128418	0.6173000335693359	0.36680006980895996	0.39569997787475586	0.07829999923706055	0.037000179290771484	0.2726001739501953	0.39859962463378906	1.9347000122070312	1.6444005966186523	0.2415008544921875	0.20100021362304688	3.0	295.701171875	224.76171875	0.0
0.47769927978515625	0.16570007801055908	5.585205078125	0.031599998474121094	0.2157001495361328	0.5486011505126953	1.2561006546020508	7.35760498046875	3.0290985107421875	13.5989990234375	25.877899169921875	9.9578857421875	0.4055004119873047	0.033299922943115234	6.763397216796875	5.068096160888672	0.695892333984375	1.1657028198242188	9.464996337890625	2.8886032104492188	0.47769927978515625	13.0	4.0	18.0	144.0	27.6474609375	54.6884765625	0.16570007801055908	0.9894000291824341	0.2053999900817871	0.3538999557495117	0.11570000648498535	0.17390012741088867	0.4373002052307129	0.6364002227783203	1.0483999252319336	0.933100700378418	0.2334001064300537	0.34780025482177734	0.16670000553131104	0.16549992561340332	0.9510998725891113	1.9912996292114258	0.027900218963623047	0.20930099487304688	0.06890106201171875	0.16049957275390625	7.0	203.072265625	119.52734375	0.0
0.8397006988525391	0.02310001850128174	3.5306015014648438	0.5258002281188965	0.09630012512207031	0.8728008270263672	0.7287998199462891	8.986099243164062	5.0402984619140625	27.53570556640625	8.262397766113281	15.375091552734375	2.1325998306274414	0.31660008430480957	11.794097900390625	6.355201721191406	17.587615966796875	22.136199951171875	12.374176025390625	1.7609024047851562	0.8396987915039062	1.0	16.0	48.0	46.0	61.1806640625	86.751953125	0.02310001850128174	1.239400029182434	0.3340001106262207	0.5363998413085938	0.003699779510498047	0.020400047302246094	0.11680006980895996	0.7221999168395996	0.1510000228881836	0.2351999282836914	0.28690004348754883	0.48169994354248047	0.00550001859664917	0.09630012512207031	0.6468997001647949	1.208399772644043	1.1737003326416016	1.458700180053711	0.11129951477050781	0.2808990478515625	6.0	30.6826171875	36.791015625	0.0
0.42449951171875	0.19819998741149902	3.6652069091796875	0.5307998657226562	0.08570003509521484	0.45580101013183594	1.0731000900268555	1.8970947265625	8.900604248046875	2.9217987060546875	25.14440155029297	14.752105712890625	0.8297996520996094	0.19350004196166992	16.586593627929688	18.592601776123047	19.998016357421875	2.6373977661132812	30.72088623046875	3.783599853515625	0.42449951171875	6.0	6.0	21.0	101.0	149.193359375	40.98095703125	0.19819998741149902	0.6065000295639038	0.06500005722045898	0.07779979705810547	0.005300045013427734	0.04589986801147461	0.23420000076293945	0.014400005340576172	0.09079980850219727	0.22530078887939453	0.13520002365112305	0.09270000457763672	0.1380000114440918	0.009400129318237305	0.019800186157226562	0.15579986572265625	0.034999847412109375	0.07360076904296875	0.15380096435546875	0.1914997100830078	0.0	68.2958984375	176.9375	0.0
0.13269996643066406	0.13090002536773682	0.7371978759765625	0.1704998016357422	0.031599998474121094	0.13230133056640625	0.8319005966186523	0.1309967041015625	4.643798828125	3.248992919921875	27.267898559570312	6.622222900390625	1.5776000022888184	0.027100086212158203	7.1692962646484375	8.079299926757812	18.5596923828125	10.869400024414062	13.9176025390625	2.132904052734375	0.13269996643066406	8.0	16.0	12.0	50.0	60.25048828125	6.7646484375	0.13090002536773682	0.961400032043457	0.05739998817443848	0.0577998161315918	0.10690021514892578	0.12349987030029297	0.1951000690460205	0.32019996643066406	0.22529983520507812	0.2079000473022461	0.10719990730285645	0.0634002685546875	0.0932999849319458	0.08719992637634277	0.49029970169067383	0.5093994140625	0.04460000991821289	0.10260009765625	0.1415996551513672	0.06959915161132812	3.0	108.2099609375	79.8212890625	0.0
0.06459999084472656	0.12000000476837158	2.5077056884765625	0.9132997989654541	0.07389974594116211	0.09250068664550781	0.17770004272460938	13.37469482421875	3.58489990234375	8.783798217773438	18.47149658203125	5.127777099609375	0.7299995422363281	0.35920000076293945	5.87469482421875	25.194499969482422	21.33038330078125	15.578094482421875	5.562103271484375	2.9316940307617188	0.06459999084472656	2.0	48.0	4.0	126.0	10.580078125	32.060546875	0.12000000476837158	0.7063000202178955	0.0858001708984375	0.08169984817504883	0.07690000534057617	0.11299991607666016	0.0025000572204589844	0.01789999008178711	0.07529973983764648	0.029799461364746094	0.08100008964538574	0.06180000305175781	0.01750004291534424	0.10300016403198242	0.14139986038208008	0.22539997100830078	0.21049976348876953	0.09630012512207031	0.064300537109375	0.0009002685546875	0.0	9.7490234375	14.34375	0.0
0.8864994049072266	0.10570001602172852	5.6708984375	0.6034002304077148	1.2663002014160156	0.9106006622314453	0.47949981689453125	0.3455963134765625	2.750701904296875	3.60760498046875	30.200897216796875	16.542083740234375	0.9120998382568359	0.16600000858306885	4.288993835449219	14.617900848388672	55.063018798828125	11.31719970703125	12.298797607421875	2.545196533203125	0.8864994049072266	1.0	22.0	4.0	5.0	5.69580078125	194.5458984375	0.10570001602172852	0.8201999664306641	0.32179999351501465	0.4183998107910156	0.17219996452331543	0.22860002517700195	0.06949996948242188	0.18400001525878906	0.778599739074707	0.4982004165649414	0.2587001323699951	0.337399959564209	0.1492999792098999	0.03240013122558594	0.47139978408813477	1.0228996276855469	0.9931001663208008	0.8877010345458984	0.3239002227783203	0.36170005798339844	0.0	298.1572265625	190.458984375	0.0
0.2548999786376953	0.048200011253356934	1.7235946655273438	0.14439964294433594	0.026999950408935547	0.2366008758544922	0.8050003051757812	0.302398681640625	5.905601501464844	4.1858978271484375	25.91680145263672	7.12982177734375	0.5743999481201172	0.1756000518798828	8.244400024414062	19.125	13.1326904296875	25.482894897460938	5.998077392578125	0.7670059204101562	0.2548999786376953	3.0	6.0	39.0	13.0	20.669921875	50.35205078125	0.048200011253356934	0.52920001745224	0.1491999626159668	0.08419990539550781	0.05669999122619629	0.09330034255981445	0.01699995994567871	0.018599987030029297	0.10429954528808594	0.059200286865234375	0.0680999755859375	0.06360006332397461	0.12080001831054688	0.011100053787231445	0.28369998931884766	0.4146003723144531	0.4363999366760254	0.43539905548095703	0.1364002227783203	0.030399322509765625	3.0	54.0908203125	51.5224609375	0.0
0.4948005676269531	0.7994999885559082	7.5447998046875	0.5058002471923828	0.12790298461914062	0.4183998107910156	0.1876983642578125	9.20220947265625	3.9618072509765625	3.806793212890625	18.918601989746094	41.70111083984375	0.7569999694824219	0.4401998519897461	28.536102294921875	17.954498291015625	3.700592041015625	18.896499633789062	4.480987548828125	5.1136932373046875	0.4948005676269531	0.0	3.0	17.0	74.0	105.8642578125	89.13671875	0.7994999885559082	1.1908999681472778	0.3257007598876953	0.2754993438720703	0.14730072021484375	0.12199974060058594	0.044200897216796875	0.17499923706054688	0.09759902954101562	0.06769943237304688	0.2980003356933594	0.2597999572753906	0.0058994293212890625	0.008998870849609375	0.3662986755371094	0.3552970886230469	0.649200439453125	0.6898002624511719	0.24950027465820312	0.18379974365234375	0.0	92.3837890625	19.23828125	0.0
1.2493972778320312	0.5208001136779785	5.9117889404296875	0.13089990615844727	2.4017982482910156	1.4813957214355469	0.5860977172851562	8.985702514648438	17.070297241210938	3.220611572265625	17.275100708007812	41.658203125	1.6254997253417969	0.2614002227783203	19.268798828125	0.9612007141113281	35.963905334472656	8.152801513671875	0.12091064453125	3.33599853515625	1.2494010925292969	0.0	1.0	50.0	35.0	4.2626953125	51.1591796875	0.5208001136779785	1.7670999765396118	0.6070003509521484	0.515899658203125	0.062198638916015625	0.1345996856689453	0.9081001281738281	0.7388992309570312	1.9025993347167969	1.3414993286132812	0.5522994995117188	0.46380043029785156	0.057000160217285156	0.004199981689453125	1.8400993347167969	1.6441993713378906	2.1873016357421875	1.7258987426757812	0.6616020202636719	0.6775016784667969	3.0	111.849609375	46.6171875	0.0
1.5808029174804688	5.116900444030762	5.531097412109375	0.19009971618652344	1.340301513671875	1.608001708984375	2.843097686767578	346.85821533203125	0.802398681640625	4.798309326171875	3.8093032836914062	3.70098876953125	0.7492027282714844	3.3077001571655273	4.060203552246094	17.063697814941406	78.96910095214844	6.5359039306640625	32.01739501953125	5.5706939697265625	1.5807991027832031	0.0	1.0	4.0	58.0	33.2001953125	80.8203125	5.116900444030762	3.033599853515625	0.5265007019042969	0.6553001403808594	0.8678989410400391	0.9127998352050781	2.4262008666992188	2.404399871826172	1.9031982421875	1.9716987609863281	0.5239009857177734	0.6534004211425781	1.0982990264892578	1.0800018310546875	3.0745010375976562	2.836200714111328	0.35829925537109375	0.9091987609863281	0.5490989685058594	0.7013988494873047	4.0	59.671875	30.4609375	1.0
1.6990013122558594	4.593400001525879	0.9990997314453125	0.1848001480102539	3.8114013671875	1.6753005981445312	2.7866973876953125	3.43939208984375	1.7284088134765625	24.84271240234375	10.385398864746094	34.039886474609375	2.2190017700195312	0.33699989318847656	22.536399841308594	22.426101684570312	0.7277069091796875	26.996002197265625	6.83648681640625	1.6376953125	1.6990013122558594	0.0	1.0	21.0	18.0	55.140625	82.7353515625	4.593400001525879	1.7802000045776367	0.8577995300292969	0.8089008331298828	1.3263988494873047	1.306100845336914	3.2535018920898438	3.0315017700195312	2.0508995056152344	2.128398895263672	0.9095001220703125	0.8633995056152344	1.3528995513916016	1.2989997863769531	2.5670013427734375	2.426403045654297	0.9332008361816406	1.1247024536132812	0.5875988006591797	0.7185993194580078	0.0	3.7099609375	9.544921875	1.0
0.6714973449707031	1.6059999465942383	4.0901031494140625	0.1521000862121582	1.1259002685546875	0.8496971130371094	0.5410003662109375	3.03179931640625	0.30499267578125	27.960693359375	12.66650390625	40.653106689453125	1.2846031188964844	1.2442998886108398	22.50530242919922	16.829002380371094	2.627410888671875	22.933303833007812	39.008880615234375	0.5320892333984375	0.6714973449707031	0.0	1.0	32.0	10.0	52.720703125	111.041015625	1.6059999465942383	2.7283999919891357	0.14410018920898438	0.19050025939941406	0.47609901428222656	0.46850013732910156	0.037601470947265625	0.1416015625	1.9930000305175781	1.6356010437011719	0.13049888610839844	0.17479896545410156	0.6146001815795898	0.5226020812988281	1.1236000061035156	1.0405998229980469	1.6164016723632812	1.171600341796875	0.4153022766113281	0.38520050048828125	4.0	69.8876953125	65.626953125	0.0
0.9405975341796875	1.0359997749328613	15.248092651367188	0.42350006103515625	1.7840995788574219	0.9248008728027344	1.0014991760253906	348.3709716796875	6.5146942138671875	3.3765869140625	14.853500366210938	2.772796630859375	0.27359771728515625	0.06139945983886719	6.838600158691406	18.305198669433594	34.73390197753906	14.484901428222656	6.169281005859375	0.221893310546875	0.9406013488769531	0.0	1.0	7.0	110.0	127.462890625	41.974609375	1.0359997749328613	2.145699977874756	0.2751007080078125	0.328399658203125	0.49939918518066406	0.47929954528808594	0.8978996276855469	0.4907989501953125	1.6606979370117188	1.48590087890625	0.2349987030029297	0.2822990417480469	0.8645992279052734	0.819000244140625	0.08190155029296875	0.08729934692382812	0.056499481201171875	0.20330047607421875	0.5619010925292969	0.4608001708984375	0.0	207.8125	85.978515625	0.0
0.058399200439453125	2.238800048828125	3.9850921630859375	0.3986997604370117	0.6284980773925781	0.16679763793945312	2.2550010681152344	16.2825927734375	24.937103271484375	29.778594970703125	7.328804016113281	16.294708251953125	1.9037017822265625	1.0186996459960938	4.818702697753906	24.048202514648438	56.13360595703125	24.362899780273438	17.76727294921875	2.0811920166015625	0.058399200439453125	0.0	1.0	23.0	36.0	30.88720703125	19.5732421875	2.238800048828125	1.8567999601364136	0.20980072021484375	0.21120071411132812	0.9556999206542969	0.9447002410888672	1.8897018432617188	1.7289009094238281	2.6157989501953125	2.2501983642578125	0.27919960021972656	0.2776012420654297	1.185098648071289	1.1170997619628906	1.1692008972167969	0.9977035522460938	2.36309814453125	2.163799285888672	0.11480140686035156	0.12070083618164062	3.0	160.6513671875	10.31640625	1.0
0.1548004150390625	4.532000541687012	8.561904907226562	0.3305997848510742	1.74310302734375	0.2585029602050781	1.2397003173828125	347.77630615234375	7.2256927490234375	12.981613159179688	32.134002685546875	37.370697021484375	2.5374984741210938	1.4862995147705078	12.433303833007812	22.757102966308594	8.667495727539062	21.050399780273438	22.689300537109375	0.9124908447265625	0.1548004150390625	0.0	1.0	5.0	3.0	84.23876953125	232.111328125	4.532000541687012	2.5074000358581543	0.1317005157470703	0.14840126037597656	0.3522987365722656	0.33860015869140625	2.607799530029297	2.1576995849609375	0.652099609375	0.3043022155761719	0.09430122375488281	0.10790061950683594	0.6070995330810547	0.5909996032714844	3.2174034118652344	2.7489013671875	3.4348983764648438	2.637298583984375	0.09600067138671875	0.100799560546875	0.0	236.8193359375	330.8642578125	1.0
